frame,AID,AgentCount
309,Grass,80
309,Predator,10
309,Prey,162
310,Grass,80
310,Predator,10
310,Prey,164
311,Grass,80
311,Predator,10
311,Prey,164
312,Grass,80
312,Predator,10
312,Prey,165
313,Grass,80
313,Predator,10
313,Prey,165
314,Grass,80
314,Predator,10
314,Prey,166
315,Grass,80
315,Predator,10
315,Prey,165
316,Grass,80
316,Predator,10
316,Prey,167
317,Grass,80
317,Predator,10
317,Prey,167
318,Grass,80
318,Predator,10
318,Prey,165
319,Grass,80
319,Predator,10
319,Prey,165
320,Grass,80
320,Predator,10
320,Prey,166
321,Grass,80
321,Predator,10
321,Prey,165
322,Grass,80
322,Predator,10
322,Prey,165
323,Grass,80
323,Predator,10
323,Prey,165
324,Grass,80
324,Predator,10
324,Prey,165
325,Grass,80
325,Predator,10
325,Prey,165
326,Grass,80
326,Predator,10
326,Prey,165
327,Grass,80
327,Predator,10
327,Prey,164
328,Grass,80
328,Predator,10
328,Prey,164
329,Grass,80
329,Predator,10
329,Prey,164
330,Grass,80
330,Predator,10
330,Prey,165
331,Grass,80
331,Predator,10
331,Prey,164
332,Grass,80
332,Predator,10
332,Prey,164
333,Grass,80
333,Predator,10
333,Prey,164
334,Grass,80
334,Predator,10
334,Prey,166
335,Grass,80
335,Predator,10
335,Prey,163
336,Grass,80
336,Predator,10
336,Prey,163
337,Grass,80
337,Predator,10
337,Prey,163
338,Grass,80
338,Predator,10
338,Prey,164
339,Grass,80
339,Predator,10
339,Prey,166
340,Grass,80
340,Predator,10
340,Prey,165
341,Grass,80
341,Predator,10
341,Prey,165
342,Grass,80
342,Predator,10
342,Prey,165
343,Grass,80
343,Predator,10
343,Prey,164
344,Grass,80
344,Predator,10
344,Prey,163
345,Grass,80
345,Predator,10
345,Prey,165
346,Grass,80
346,Predator,10
346,Prey,165
347,Grass,80
347,Predator,10
347,Prey,166
348,Grass,80
348,Predator,10
348,Prey,165
349,Grass,80
349,Predator,10
349,Prey,166
350,Grass,80
350,Predator,10
350,Prey,166
351,Grass,80
351,Predator,11
351,Prey,165
352,Grass,80
352,Predator,11
352,Prey,164
353,Grass,80
353,Predator,11
353,Prey,164
354,Grass,80
354,Predator,11
354,Prey,164
355,Grass,80
355,Predator,11
355,Prey,163
356,Grass,80
356,Predator,11
356,Prey,164
357,Grass,80
357,Predator,11
357,Prey,163
358,Grass,80
358,Predator,11
358,Prey,163
359,Grass,80
359,Predator,11
359,Prey,163
360,Grass,80
360,Predator,11
360,Prey,163
361,Grass,80
361,Predator,11
361,Prey,164
362,Grass,80
362,Predator,11
362,Prey,164
363,Grass,80
363,Predator,11
363,Prey,164
364,Grass,80
364,Predator,11
364,Prey,165
365,Grass,80
365,Predator,11
365,Prey,165
366,Grass,80
366,Predator,11
366,Prey,165
367,Grass,80
367,Predator,11
367,Prey,164
368,Grass,80
368,Predator,11
368,Prey,165
369,Grass,80
369,Predator,11
369,Prey,165
370,Grass,80
370,Predator,11
370,Prey,165
371,Grass,80
371,Predator,11
371,Prey,165
372,Grass,80
372,Predator,11
372,Prey,165
373,Grass,80
373,Predator,11
373,Prey,165
374,Grass,80
374,Predator,11
374,Prey,165
375,Grass,80
375,Predator,12
375,Prey,164
376,Grass,80
376,Predator,12
376,Prey,164
377,Grass,80
377,Predator,12
377,Prey,164
378,Grass,80
378,Predator,12
378,Prey,164
379,Grass,80
379,Predator,12
379,Prey,164
380,Grass,80
380,Predator,12
380,Prey,164
381,Grass,80
381,Predator,12
381,Prey,163
382,Grass,80
382,Predator,12
382,Prey,162
383,Grass,80
383,Predator,12
383,Prey,163
384,Grass,80
384,Predator,12
384,Prey,164
385,Grass,80
385,Predator,12
385,Prey,165
386,Grass,80
386,Predator,12
386,Prey,164
387,Grass,80
387,Predator,12
387,Prey,164
388,Grass,80
388,Predator,12
388,Prey,164
389,Grass,80
389,Predator,12
389,Prey,164
390,Grass,80
390,Predator,12
390,Prey,164
391,Grass,80
391,Predator,12
391,Prey,164
392,Grass,80
392,Predator,11
392,Prey,164
393,Grass,80
393,Predator,11
393,Prey,164
394,Grass,80
394,Predator,11
394,Prey,164
395,Grass,80
395,Predator,11
395,Prey,165
396,Grass,80
396,Predator,11
396,Prey,163
397,Grass,80
397,Predator,11
397,Prey,163
398,Grass,80
398,Predator,11
398,Prey,163
399,Grass,80
399,Predator,11
399,Prey,164
400,Grass,80
400,Predator,11
400,Prey,164
401,Grass,80
401,Predator,11
401,Prey,165
402,Grass,80
402,Predator,11
402,Prey,164
403,Grass,80
403,Predator,11
403,Prey,164
404,Grass,80
404,Predator,11
404,Prey,163
405,Grass,80
405,Predator,11
405,Prey,163
406,Grass,80
406,Predator,11
406,Prey,165
407,Grass,80
407,Predator,11
407,Prey,165
408,Grass,80
408,Predator,11
408,Prey,165
409,Grass,80
409,Predator,11
409,Prey,164
410,Grass,80
410,Predator,11
410,Prey,167
411,Grass,80
411,Predator,11
411,Prey,167
412,Grass,80
412,Predator,11
412,Prey,167
413,Grass,80
413,Predator,11
413,Prey,167
414,Grass,80
414,Predator,11
414,Prey,167
415,Grass,80
415,Predator,11
415,Prey,168
416,Grass,80
416,Predator,11
416,Prey,167
417,Grass,80
417,Predator,11
417,Prey,166
418,Grass,80
418,Predator,11
418,Prey,166
419,Grass,80
419,Predator,11
419,Prey,166
420,Grass,80
420,Predator,11
420,Prey,165
421,Grass,80
421,Predator,11
421,Prey,163
422,Grass,80
422,Predator,11
422,Prey,163
423,Grass,80
423,Predator,11
423,Prey,162
424,Grass,80
424,Predator,11
424,Prey,161
425,Grass,80
425,Predator,11
425,Prey,163
426,Grass,80
426,Predator,11
426,Prey,163
427,Grass,80
427,Predator,11
427,Prey,162
428,Grass,80
428,Predator,11
428,Prey,162
429,Grass,80
429,Predator,11
429,Prey,163
430,Grass,80
430,Predator,11
430,Prey,161
431,Grass,80
431,Predator,11
431,Prey,161
432,Grass,80
432,Predator,11
432,Prey,161
433,Grass,80
433,Predator,11
433,Prey,162
434,Grass,80
434,Predator,11
434,Prey,162
435,Grass,80
435,Predator,11
435,Prey,162
436,Grass,80
436,Predator,11
436,Prey,163
437,Grass,80
437,Predator,11
437,Prey,162
438,Grass,80
438,Predator,11
438,Prey,162
439,Grass,80
439,Predator,11
439,Prey,160
440,Grass,80
440,Predator,11
440,Prey,160
441,Grass,80
441,Predator,11
441,Prey,161
442,Grass,80
442,Predator,11
442,Prey,161
443,Grass,80
443,Predator,11
443,Prey,160
444,Grass,80
444,Predator,11
444,Prey,159
445,Grass,80
445,Predator,11
445,Prey,159
446,Grass,80
446,Predator,11
446,Prey,160
447,Grass,80
447,Predator,11
447,Prey,160
448,Grass,80
448,Predator,11
448,Prey,160
449,Grass,80
449,Predator,11
449,Prey,160
450,Grass,80
450,Predator,11
450,Prey,160
451,Grass,80
451,Predator,11
451,Prey,159
452,Grass,80
452,Predator,11
452,Prey,159
453,Grass,80
453,Predator,11
453,Prey,159
454,Grass,80
454,Predator,11
454,Prey,160
455,Grass,80
455,Predator,11
455,Prey,160
456,Grass,80
456,Predator,11
456,Prey,158
457,Grass,80
457,Predator,11
457,Prey,158
458,Grass,80
458,Predator,11
458,Prey,157
459,Grass,80
459,Predator,11
459,Prey,156
460,Grass,80
460,Predator,11
460,Prey,156
461,Grass,80
461,Predator,11
461,Prey,154
462,Grass,80
462,Predator,11
462,Prey,154
463,Grass,80
463,Predator,11
463,Prey,154
464,Grass,80
464,Predator,11
464,Prey,154
465,Grass,80
465,Predator,11
465,Prey,150
466,Grass,80
466,Predator,11
466,Prey,149
467,Grass,80
467,Predator,11
467,Prey,149
468,Grass,80
468,Predator,11
468,Prey,148
469,Grass,80
469,Predator,11
469,Prey,149
470,Grass,80
470,Predator,11
470,Prey,150
471,Grass,80
471,Predator,11
471,Prey,150
472,Grass,80
472,Predator,11
472,Prey,150
473,Grass,80
473,Predator,11
473,Prey,150
474,Grass,80
474,Predator,11
474,Prey,150
475,Grass,80
475,Predator,11
475,Prey,152
476,Grass,80
476,Predator,11
476,Prey,150
477,Grass,80
477,Predator,11
477,Prey,150
478,Grass,80
478,Predator,11
478,Prey,152
479,Grass,80
479,Predator,11
479,Prey,152
480,Grass,80
480,Predator,11
480,Prey,152
481,Grass,80
481,Predator,11
481,Prey,152
482,Grass,80
482,Predator,11
482,Prey,153
483,Grass,80
483,Predator,11
483,Prey,154
484,Grass,80
484,Predator,11
484,Prey,154
485,Grass,80
485,Predator,11
485,Prey,158
486,Grass,80
486,Predator,11
486,Prey,158
487,Grass,80
487,Predator,11
487,Prey,158
488,Grass,80
488,Predator,11
488,Prey,158
489,Grass,80
489,Predator,11
489,Prey,158
490,Grass,80
490,Predator,11
490,Prey,157
491,Grass,80
491,Predator,11
491,Prey,156
492,Grass,80
492,Predator,11
492,Prey,155
493,Grass,80
493,Predator,11
493,Prey,154
494,Grass,80
494,Predator,11
494,Prey,154
495,Grass,80
495,Predator,11
495,Prey,155
496,Grass,80
496,Predator,11
496,Prey,155
497,Grass,80
497,Predator,11
497,Prey,156
498,Grass,80
498,Predator,11
498,Prey,157
499,Grass,80
499,Predator,11
499,Prey,156
500,Grass,80
500,Predator,11
500,Prey,155
501,Grass,80
501,Predator,11
501,Prey,155
502,Grass,80
502,Predator,11
502,Prey,154
503,Grass,80
503,Predator,11
503,Prey,154
504,Grass,80
504,Predator,11
504,Prey,154
505,Grass,80
505,Predator,11
