frame,AID,AgentCount
178,Predator,9
178,Prey,135
179,Grass,80
179,Predator,9
179,Prey,135
180,Grass,80
180,Predator,9
180,Prey,135
181,Grass,80
181,Predator,9
181,Prey,134
182,Grass,80
182,Predator,9
182,Prey,134
183,Grass,80
183,Predator,9
183,Prey,134
184,Grass,80
184,Predator,9
184,Prey,133
185,Grass,80
185,Predator,9
185,Prey,133
186,Grass,80
186,Predator,9
186,Prey,134
187,Grass,80
187,Predator,9
187,Prey,135
188,Grass,80
188,Predator,9
188,Prey,135
189,Grass,80
189,Predator,9
189,Prey,135
190,Grass,80
190,Predator,9
190,Prey,136
191,Grass,80
191,Predator,9
191,Prey,136
192,Grass,80
192,Predator,9
192,Prey,137
193,Grass,80
193,Predator,9
193,Prey,136
194,Grass,80
194,Predator,9
194,Prey,136
195,Grass,80
195,Predator,9
195,Prey,135
196,Grass,80
196,Predator,9
196,Prey,136
197,Grass,80
197,Predator,9
197,Prey,136
198,Grass,80
198,Predator,9
198,Prey,136
199,Grass,80
199,Predator,9
199,Prey,136
200,Grass,80
200,Predator,9
200,Prey,137
201,Grass,80
201,Predator,9
201,Prey,138
202,Grass,80
202,Predator,9
202,Prey,140
203,Grass,80
203,Predator,9
203,Prey,141
204,Grass,80
204,Predator,9
204,Prey,141
205,Grass,80
205,Predator,9
205,Prey,142
206,Grass,80
206,Predator,9
206,Prey,143
207,Grass,80
207,Predator,9
207,Prey,143
208,Grass,80
208,Predator,9
208,Prey,143
209,Grass,80
209,Predator,9
209,Prey,144
210,Grass,80
210,Predator,9
210,Prey,144
211,Grass,80
211,Predator,9
211,Prey,145
212,Grass,80
212,Predator,9
212,Prey,145
213,Grass,80
213,Predator,9
213,Prey,145
214,Grass,80
214,Predator,9
214,Prey,144
215,Grass,80
215,Predator,9
215,Prey,144
216,Grass,80
216,Predator,9
216,Prey,144
217,Grass,80
217,Predator,9
217,Prey,144
218,Grass,80
218,Predator,9
218,Prey,144
219,Grass,80
219,Predator,9
219,Prey,144
220,Grass,80
220,Predator,9
220,Prey,143
221,Grass,80
221,Predator,9
221,Prey,144
222,Grass,80
222,Predator,9
222,Prey,144
223,Grass,80
223,Predator,9
223,Prey,145
224,Grass,80
224,Predator,9
224,Prey,146
225,Grass,80
225,Predator,9
225,Prey,146
226,Grass,80
226,Predator,9
226,Prey,146
227,Grass,80
227,Predator,10
227,Prey,146
228,Grass,80
228,Predator,10
228,Prey,147
229,Grass,80
229,Predator,10
229,Prey,148
230,Grass,80
230,Predator,10
230,Prey,148
231,Grass,80
231,Predator,10
231,Prey,148
232,Grass,80
232,Predator,10
232,Prey,147
233,Grass,80
233,Predator,10
233,Prey,146
234,Grass,80
234,Predator,10
234,Prey,146
235,Grass,80
235,Predator,10
235,Prey,149
236,Grass,80
236,Predator,10
236,Prey,149
237,Grass,80
237,Predator,10
237,Prey,149
238,Grass,80
238,Predator,10
238,Prey,148
239,Grass,80
239,Predator,10
239,Prey,148
240,Grass,80
240,Predator,10
240,Prey,149
241,Grass,80
241,Predator,10
241,Prey,149
242,Grass,80
242,Predator,10
242,Prey,150
243,Grass,80
243,Predator,10
243,Prey,150
244,Grass,80
244,Predator,10
244,Prey,150
245,Grass,80
245,Predator,10
245,Prey,151
246,Grass,80
246,Predator,10
246,Prey,152
247,Grass,80
247,Predator,10
247,Prey,152
248,Grass,80
248,Predator,10
248,Prey,152
249,Grass,80
249,Predator,10
249,Prey,153
250,Grass,80
250,Predator,10
250,Prey,153
251,Grass,80
251,Predator,10
251,Prey,153
252,Grass,80
252,Predator,10
252,Prey,153
253,Grass,80
253,Predator,10
253,Prey,153
254,Grass,80
254,Predator,10
254,Prey,151
255,Grass,80
255,Predator,10
255,Prey,151
256,Grass,80
256,Predator,10
256,Prey,151
257,Grass,80
257,Predator,10
257,Prey,151
258,Grass,80
258,Predator,10
258,Prey,149
259,Grass,80
259,Predator,10
259,Prey,149
260,Grass,80
260,Predator,10
260,Prey,150
261,Grass,80
261,Predator,10
261,Prey,150
262,Grass,80
262,Predator,10
262,Prey,149
263,Grass,80
263,Predator,10
263,Prey,148
264,Grass,80
264,Predator,10
264,Prey,147
265,Grass,80
265,Predator,10
265,Prey,147
266,Grass,80
266,Predator,10
266,Prey,148
267,Grass,80
267,Predator,10
267,Prey,148
268,Grass,80
268,Predator,10
268,Prey,148
269,Grass,80
269,Predator,10
269,Prey,148
270,Grass,80
270,Predator,10
270,Prey,149
271,Grass,80
271,Predator,10
271,Prey,149
272,Grass,80
272,Predator,10
272,Prey,150
273,Grass,80
273,Predator,10
273,Prey,150
274,Grass,80
274,Predator,10
274,Prey,149
275,Grass,80
275,Predator,10
275,Prey,148
276,Grass,80
276,Predator,10
276,Prey,147
277,Grass,80
277,Predator,10
277,Prey,147
278,Grass,80
278,Predator,10
278,Prey,147
279,Grass,80
279,Predator,10
279,Prey,145
280,Grass,80
280,Predator,10
280,Prey,141
281,Grass,80
281,Predator,10
281,Prey,141
282,Grass,80
282,Predator,10
282,Prey,140
283,Grass,80
283,Predator,10
283,Prey,139
284,Grass,80
284,Predator,10
284,Prey,140
285,Grass,80
285,Predator,10
285,Prey,140
286,Grass,80
286,Predator,10
286,Prey,140
287,Grass,80
287,Predator,10
287,Prey,139
288,Grass,80
288,Predator,10
288,Prey,139
289,Grass,80
289,Predator,10
289,Prey,140
290,Grass,80
290,Predator,10
290,Prey,139
291,Grass,80
291,Predator,10
291,Prey,140
292,Grass,80
292,Predator,10
292,Prey,141
293,Grass,80
293,Predator,10
293,Prey,140
294,Grass,80
294,Predator,10
294,Prey,140
295,Grass,80
295,Predator,10
295,Prey,138
296,Grass,80
296,Predator,10
296,Prey,138
297,Grass,80
297,Predator,10
297,Prey,140
298,Grass,80
298,Predator,10
298,Prey,140
299,Grass,80
299,Predator,10
299,Prey,141
300,Grass,80
300,Predator,10
300,Prey,142
301,Grass,80
301,Predator,10
301,Prey,143
302,Grass,80
302,Predator,10
302,Prey,143
303,Grass,80
303,Predator,10
303,Prey,143
304,Grass,80
304,Predator,10
304,Prey,143
305,Grass,80
305,Predator,10
305,Prey,143
306,Grass,80
306,Predator,10
306,Prey,144
307,Grass,80
307,Predator,10
307,Prey,143
308,Grass,80
308,Predator,10
308,Prey,143
309,Grass,80
309,Predator,10
309,Prey,143
310,Grass,80
310,Predator,10
310,Prey,144
311,Grass,80
311,Predator,10
311,Prey,143
312,Grass,80
312,Predator,10
312,Prey,143
313,Grass,80
313,Predator,10
313,Prey,143
314,Grass,80
314,Predator,10
314,Prey,143
315,Grass,80
315,Predator,10
315,Prey,144
316,Grass,80
316,Predator,10
316,Prey,145
317,Grass,80
317,Predator,10
317,Prey,145
318,Grass,80
318,Predator,10
318,Prey,143
319,Grass,80
319,Predator,10
319,Prey,143
320,Grass,80
320,Predator,10
320,Prey,143
321,Grass,80
321,Predator,10
321,Prey,143
322,Grass,80
322,Predator,10
322,Prey,143
323,Grass,80
323,Predator,10
323,Prey,143
324,Grass,80
324,Predator,10
324,Prey,144
325,Grass,80
325,Predator,10
325,Prey,144
326,Grass,80
326,Predator,10
326,Prey,145
327,Grass,80
327,Predator,10
327,Prey,146
328,Grass,80
328,Predator,10
328,Prey,146
329,Grass,80
329,Predator,10
329,Prey,146
330,Grass,80
330,Predator,10
